Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
5397,CASEY'S GENERAL STORE # 2774/AMANA,A,617 42ND AVE,AMANA,IA,52203,POINT (-91.87466 41.8013),01/01/2025
6195,DT LIQUOR LLC / DEWITT,A,301 11TH STREET,DEWITT,IA,52742,POINT (-90.53476 41.82626),01/01/2025
5769,CASEY'S GENERAL STORE #2208 / OTTUMWA,A,1603 W 2ND ST,OTTUMWA,IA,52501,POINT (-92.4333 41.0349),01/01/2025
4703,WALGREENS #00910 / SIOUX CITY,A,100 PIERCE ST,SIOUX CITY,IA,51101,POINT (-96.40488 42.49085),01/01/2025
5506,CASEY'S GENERAL STORE #2168 / DAVENPORT,A,1691 W 53RD ST,DAVENPORT,IA,52806,POINT (-90.5995 41.57401),01/01/2025
5408,CASEY'S GENERAL STORE # 1441/ MARSHALLTOWN,A,1402 S 12TH AVE,MARSHALLTOWN,IA,50158,POINT (-92.89344 42.03174),01/01/2025
4689,WALGREENS #11759 / FORT MADISON,A,2639 AVENUE L,FORT MADISON,IA,52627,POINT (-91.34374 40.62736),01/01/2025
010353,ANDREW COUNTRY MART / ANDREW,A,201 NORTH JEFFERSON STREET,ANDREW,IA,52030,POINT (-90.59454 42.15487),01/01/2025
6048,MOD / FORT MADISON,A,1531 AVE H,FORT MADISON,IA,52627,POINT (-91.32608 40.63018),01/01/2025
2692,HY-VEE FAST & FRESH EXPRESS -OSCELOA,A,518 W MCLANE STREET,OSCEOLA,IA,50213,POINT (-93.77325 41.0306),01/01/2025
4182,FAREWAY STORES #008 / DYERSVILLE,A,1207  12TH AVE SE,DYERSVILLE,IA,52040,POINT (-91.1119 42.47527),01/01/2025
5107,KUM & GO #4098 / WINDSOR HEIGHTS,A,7229 UNIVERSITY AVE,WINDSOR HEIGHTS,IA,50311,POINT (-93.7173 41.60081),01/01/2025
5432,"BRICK STREET MARKET, LLC",I,114 BRICK STREET,BONDURANT,IA,50035,POINT (-93.46195 41.68977),01/01/2025
4315,FAREWAY STORES #554 / WASHINGTON,A,301 NORTH MARION AVE,WASHINGTON,IA,52353,POINT (-91.69384 41.3018),01/01/2025
5618,CASEY'S GENERAL STORE #1446 / LISBON,A,150 E. BUSINESS 30,LISBON,IA,52253,POINT (-91.34087 41.91831),01/01/2025
9053,MISSISSIPPI RIVER DISTILLING CO - DAVENPORT (ET),I,318 EAST 2ND STREET,DAVENPORT,IA,52801,POINT (-90.57031 41.52131),01/01/2025
5445,CASEY'S GENERAL STORE # 2781/ IOWA CITY,A,1410 WILLOW CREEK DR.,IOWA CITY,IA,52246,POINT (-91.56038 41.64149),01/01/2025
010176,FIRE AND SALT CO - CORNING LLC,A,620 DAVIS AVENUE,CORNING,IA,50841,POINT (-94.73442 40.98874),01/01/2025
2655,HY-VEE FOOD STORE / CLARINDA,A,1200 S 16TH ST,CLARINDA,IA,51632,POINT (-95.0361 40.72695),01/01/2025
4769,ELMA LOCKER AND GROCERY,A,100 GRANT ST,ELMA,IA,50628,POINT (-92.4355 43.2443),01/01/2025
6030,CASEY'S GENERAL STORE #1564 / MARSHALLTOWN,A,1009 W LINCOLN WAY,MARSHALLTOWN,IA,50158,POINT (-92.93009 42.04184),01/01/2025
4838,CASEY'S GENERAL STORE #2448 / OGDEN,A,"102, W VETERANS DR",OGDEN,IA,50212,POINT (-94.02847 42.03198),01/01/2025
4497,CASEY'S GENERAL STORE #20 / ALDEN,A,"1008, GRAND",ALDEN,IA,50006,POINT (-93.38033 42.51421),01/01/2025
6259,HY-VEE #3 GAS / IOWA CITY,A,1103 NORTH DODGE STREET,IOWA CITY,IA,52245,POINT (-91.52102 41.67537),01/01/2025
4405,KUM & GO #92 / ANKENY,A,1025 E 1ST ST,ANKENY,IA,50021,POINT (-93.58138 41.73135),01/01/2025
4482,INDY 66 WEST #929 / INDIANOLA,A,2001 WEST 2ND AVE,INDIANOLA,IA,50125,POINT (-93.58791 41.35558),01/01/2025
9945,MODERN MATRIARCH (SAMPLE),I,18389 SUNNYDALE RD.,COUNCIL BLUFFS,IA,51503,POINT (-95.7696 41.28109),01/01/2025
5636,BIG DISCOUNT LIQUOR / CEDAR RAPIDS,A,5427  CENTER POINT RD,CEDAR RAPIDS,IA,52402,POINT (-91.66808 42.03344),01/01/2025
4642,LIQUOR AND TOBACCO OUTLET / UNIV AVE WATERLOO,I,2844 UNIVERSITY AVE,WATERLOO,IA,50701,POINT (-92.38317 42.49851),01/01/2025
5512,CASEY'S GENERAL STORE #3639 / POSTVILLE,A,620 W TILDEN ST,POSTVILLE,IA,52162,POINT (-91.57956 43.08448),01/01/2025
3524,SAM'S CLUB 6568 / AMES,A,305 AIRPORT RD,AMES,IA,50010,POINT (-93.61423 42.00105),01/01/2025
4246,FAREWAY STORES #938 / SHENANDOAH,A,1007 S FREMONT ST,SHENANDOAH,IA,51601,POINT (-95.38513 40.75633),01/01/2025
010442,DESWAN'A LIQOUR / ANKENY,I,721 NORTH ANKENY BOULEVARD,ANKENY,IA,50023,POINT (-93.59945 41.73747),01/01/2025
9913,IOWA DISTILLING COMPANY,I,4349 CUMMING AVE.,CUMMING,IA,50061,POINT (-93.76245 41.4832),01/01/2025
5058,KUM & GO #542 / URBANDALE,A,11989 HICKMAN RD,URBANDALE,IA,50323,POINT (-93.78291 41.61555),01/01/2025
010023,HY-VEE FAST AND FRESH #3 (7592) / WEST DES MOINES,A,300 GRAND AVENUE,WEST DES MOINES,IA,50265,POINT (-93.70623 41.58244),01/01/2025
5185,KUM & GO #521  /  CORALVILLE,A,205 2ND ST,CORALVILLE,IA,52241,POINT (-91.56798 41.67006),01/01/2025
9923,BAD BEAR ENTERPRISES/IOWA LEGENDARY RYE (SAMPLE),I,"314, PRAIRIE VIEW DR.",CARROLL,IA,51401,POINT (-94.87467 42.05644),01/01/2025
4932,B AND B WEST,A,3105 HUDSON RD,CEDAR FALLS,IA,50613,POINT (-92.46582 42.50923),01/01/2025
4461,QUIK TRIP #503 / WINDSOR HEIGHTS,I,7220 HICKMAN RD,WINDSOR HEIGHTS,IA,50324,POINT (-93.71785 41.61431),01/01/2025
010211,DOUDS KWIK STOP / DOUDS,A,14085 ROUTE V64,DOUDS,IA,52551,POINT (-92.08558 40.841),01/01/2025
6189,HY-VEE DOLLAR FRESH / MANCHESTER,A,1080 W MAIN ST.,MANCHESTER,IA,52057,POINT (-91.47212 42.48324),01/01/2025
5293,THE BOONEDOCKS,A,"228, N HWY 71",ARNOLDS PARK,IA,51331,POINT (-95.12597 43.37084),01/01/2025
5114,CASEY'S GENERAL STORE #2612 / MISSOU,A,"106, E  ERIE ST",MISSOURI VALLEY,IA,51555,POINT (-95.89439 41.55603),01/01/2025
4291,FAREWAY STORES #597 / CRESTON,A,105 E ADAMS ST,CRESTON,IA,50801,POINT (-94.36079 41.05731),01/01/2025
010426,NEW HAMPTON MART / NEW HAMPTON,A,17 W MAIN ST,NEW HAMPTON,IA,50659,POINT (-92.31597 43.05929),01/01/2025
5536,THE FILLING STATION / AMES,A,2400 UNIVERSITY BLVD,AMES,IA,50010,POINT (-93.63953 42.00081),01/01/2025
6314,JET STOP MILTON / MILTON,A,109 E HWY 2,MILTON,IA,52570,POINT (-92.16108 40.66745),01/01/2025
010072,EXPRESS MART / MUSCATINE,A,4804 US 61,MUSCATINE,IA,52761,POINT (-91.12935 41.37112),01/01/2025
4515,CASEY'S GENERAL STORE #1588 / DOWS,A,2721 DOWS WILLIAMS RD,DOWS,IA,50071,POINT (-93.50899 42.65663),01/01/2025
5351,DOWNTOWN LIQUOR,A,1203 5TH ST.,SIOUX CITY,IA,51101,POINT (-96.39464 42.49563),01/01/2025
010394,RANDALLS STOP N SHOP / HUDSON,A,320 5TH STREET,HUDSON,IA,50643,POINT (-92.45478 42.40654),01/01/2025
6217,TODD'S SHELL / ROCK RAPIDS,A,209 SOUTH UNION STREET,ROCK RAPIDS,IA,51246,POINT (-96.1755 43.43007),01/01/2025
010189,HY-VEE / KNOXVILLE,A,809 WEST ROCK ISLAND STREET,KNOXVILLE,IA,50138,POINT (-93.1074 41.32582),01/01/2025
2624,HY-VEE #2 / DUBUQUE,A,2395 NW ARTERIAL RD,DUBUQUE,IA,52002,POINT (-90.74394 42.51674),01/01/2025
010160,ONE STOP FOOD AND FUEL / SIOUX CITY,A,923 WEST 7TH STREET,SIOUX CITY,IA,51103,POINT (-96.4195 42.50371),01/01/2025
3987,WINE AND SPIRITS SHOPPE OF,I,111 S PHILLIPS ST,ALGONA,IA,50511,POINT (-94.22686 43.06834),01/01/2025
2649,HY-VEE #3 / DUBUQUE,A,400 LOCUST ST,DUBUQUE,IA,52001,POINT (-90.66657 42.49736),01/01/2025
5390,PG MINI MART,I,800 HAMILTON BLVD.,SIOUX CITY,IA,51104,POINT (-96.41745 42.50435),01/01/2025
3731,WAL-MART 1241 / DAVENPORT,A,5811 ELMORE AVE,DAVENPORT,IA,52807,POINT (-90.52514 41.58062),01/01/2025
6323,"FAREWAY STORES, INC. #225 / DES MOINES",A,2716 BEAVER AVENUE,DES MOINES,IA,50310,POINT (-93.67335 41.61982),01/01/2025
010459,SAINT AVE. BP / OLDS,A,302 EAST SCHOOL AVE.,OLDS,IA,52647,POINT (-91.5418 41.13458),01/01/2025
4493,CASEY'S GENERAL STORE #2850 / CEDAR RAPIDS,A,5655 C ST SW,CEDAR RAPIDS,IA,52404,POINT (-91.63624 41.92219),01/01/2025
5938,SPEEDEE MART / AVOCA,I,904 N WALNUT ST,AVOCA,IA,51521,POINT (-95.33604 41.48557),01/01/2025
2285,JOHN'S GROCERY,A,401 EAST MARKET ST,IOWA CITY,IA,52240,POINT (-91.52984 41.6636),01/01/2025
4256,FAREWAY STORES #912 / SIOUX CENTER,A,115  1ST AVE NW,SIOUX CENTER,IA,51250,POINT (-96.17691 43.07799),01/01/2025
3942,TWIN TOWN LIQUOR,A,104 HIGHWAY 30 WEST,TOLEDO,IA,52342,POINT (-92.57943 41.98595),01/01/2025
4878,SHORTEE'S PIT STOP,I,"215, S RERICK AVE",PRIMGHAR,IA,51245,POINT (-95.62431 43.08612),01/01/2025
010128,"ROCKET FUEL, LLC / CHURDAN",I,510 H AVE,CHURDAN,IA,50050,POINT (-94.49419 42.15066),01/01/2025
010364,CALMAR TOBACCO OUTLET / CALMAR,A,107 N. MARYVILLE STREET,CALMAR,IA,52132,POINT (-91.86457 43.1829),01/01/2025
5154,LAKE PARK FOODS,I,"201, MARKET ST",LAKE PARK,IA,51347,POINT (-95.3213 43.45488),01/01/2025
010516,SS KHANNA GROUP INC / CRESTON,A,804 LAUREL ST STE A,CRESTON,IA,50801,POINT (-94.37329 41.04713),01/01/2025
010285,HY-VEE FAST & FRESH 2 / DAVENPORT,A,4631 EAST 53RD STREET,DAVENPORT,IA,52807,POINT (-90.50556 41.57499),01/01/2025
6137,STAR CONVENIENCE / FORT DODGE,A,1601 5TH AVENUE,FORT DODGE,IA,50501,POINT (-94.17584 42.50106),01/01/2025
5052,CASEY'S GENERAL STORE #3220 / GREENF,A,"302, SE 6TH ST",GREENFIELD,IA,50849,POINT (-94.45326 41.30288),01/01/2025
5306,FAS MART # 5159/ DUBUQUE,A,2175 CENTRAL AVENUE,DUBUQUE,IA,52001,POINT (-90.67094 42.51293),01/01/2025
4024,WAL-MART 1546 / IOWA FALLS,A,840 S OAK,IOWA FALLS,IA,50126,POINT (-93.26202 42.50238),01/01/2025
4770,CASEY'S GENERAL STORE #3080 / HUDSON,A,"354, E ELDORA RD",HUDSON,IA,50643,POINT (-92.44938 42.40957),01/01/2025
4542,CASEY'S GENERAL STORE #2994 / LAUREN,A,520 W MAIN ST,LAURENS,IA,50554,POINT (-94.85571 42.84676),01/01/2025
4338,RANDHAWA'S TRAVEL CENTER,I,1659D MARSHALLTOWN BLVD,MELBOURNE,IA,50162,POINT (-93.10021 41.95381),01/01/2025
4443,PALO MINI MART,I,1204 1ST ST,PALO,IA,52324,POINT (-91.79577 42.07018),01/01/2025
5691,LOGAN AVE CONVENIENCE STORE / WATERLOO,I,735 LOGAN AVE,WATERLOO,IA,50703,POINT (-92.33774 42.5105),01/01/2025
2113,JAMBOREE FOODS,I,1119 MARKET ST. BOX 71,GOWRIE,IA,50543,POINT (-94.28945 42.28057),01/01/2025
4810,KUM & GO #518 / ANKENY,A,3603 NE OTTERVIEW CIRCLE,ANKENY,IA,50021,POINT (-93.57228 41.7616),01/01/2025
010143,BREW #63 / DAVENPORT,I,3129 ROCKINGHAM ROAD,DAVENPORT,IA,52802,POINT (-90.6218 41.50993),01/01/2025
5630,CASEY'S GENERAL STORE #3009 / SIOUX CITY,A,4301 STONE AVE,SIOUX CITY,IA,51106,POINT (-96.3514 42.47921),01/01/2025
5607,CASEY'S GENERAL STORE #3294 / URBANA,A,5350 31ST AVE,URBANA,IA,52345,POINT (-91.89089 42.24683),01/01/2025
010248,BYRON MART / WATERLOO,A,306 BYRON AVENUE,WATERLOO,IA,50702,POINT (-92.35313 42.48027),01/01/2025
5277,CUBBY'S ONAWA,A,2715 IOWA AVE,ONAWA,IA,51040,POINT (-96.12655 42.02658),01/01/2025
5994,HAWKEYE SMOKE AND LIQUOR / IOWA CITY,A,108 E. COLLEGE ST,IOWA CITY,IA,52240,POINT (-91.5342 41.65896),01/01/2025
010376,ELKADER FAST TRAK / ELKADER,I,24687 IOWA 13,ELKADER,IA,52043,POINT (-91.38419 42.8677),01/01/2025
4726,WALGREENS #07454 / ANKENY,A,901 N ANKENY BLVD,ANKENY,IA,50021,POINT (-93.5991 41.73891),01/01/2025
4155,FAREWAY STORES #949 / MARION,A,3300 10TH AVE,MARION,IA,52302,POINT (-91.57652 42.03658),01/01/2025
010096,DIVISION MART / DAVENPORT,A,3721 NORTH DIVISION STREET,DAVENPORT,IA,52806,POINT (-90.60069 41.55798),01/01/2025
2572,HY-VEE FOOD STORE / CEDAR FALLS,A,6301 UNIVERSITY,CEDAR FALLS,IA,50613,POINT (-92.43651 42.51125),01/01/2025
3656,TARGET STORE T-1767 / ANKENY,A,2135 SE DELAWARE AVE,ANKENY,IA,50021,POINT (-93.57816 41.70867),01/01/2025
6242,WALL TO WALL WINE AND SPIRITS / WEST DES MOINES,A,375 SOUTH JORDAN CREEK PARKWAY,WEST DES MOINES,IA,50266,POINT (-93.8106 41.56318),01/01/2025
4569,CAR-GO-EXPRESS / SUTHERLAND,A,202 WEST SOUTHERN ST,SUTHERLAND,IA,51058,POINT (-95.4989 42.96803),01/01/2025
5374,IOWA LIQUOR & TOBACCO,A,1021 EAST MAIN STREET,OTTUMWA,IA,52501,POINT (-92.4007 41.0104),01/01/2025
010216,KRAMER'S INC.,A,108 SOUTH MAPLE STREET,SALEM,IA,52649,POINT (-91.62001 40.85379),01/01/2025
4991,FASTTRAK,I,24687 HWY 13 N,ELKADER,IA,52043,POINT (-91.38419 42.8677),01/01/2025
2551,HY-VEE FOOD STORE (1065) / CHARITON,A,2001 WEST COURT,CHARITON,IA,50049,POINT (-93.32302 41.01568),01/01/2025
2711,HY-VEE GAS #2 / OTTUMWA,A,2457 N COURT ST,OTTUMWA,IA,52501,POINT (-92.40965 41.05063),01/01/2025
4097,SCHLESWIG FOODS AND SPIRITS,I,108  2ND ST,SCHLESWIG,IA,51461,POINT (-95.43667 42.16591),01/01/2025
2838,CVS PHARMACY #8658 / DAVENPORT,A,1655 W KIMBERLY RD,DAVENPORT,IA,52806,POINT (-90.59985 41.55968),01/01/2025
6091,HAWKEYE LIQUOR & TOBACCO / IOWA CITY,A,601 HOLLYWOOD BLVD STE 1,IOWA CITY,IA,52240,POINT (-91.52723 41.64376),01/01/2025
4428,KUM & GO #200 / AMES,A,4510 MORTENSEN RD,AMES,IA,50014,POINT (-93.67962 42.01179),01/01/2025
010522,KWIK STAR #1293 / SIOUX CITY,A,2548 GLENN AVENUE,SIOUX CITY,IA,51106,POINT (-96.37277 42.46532),01/01/2025
4930,CASEY'S GENERAL STORE #3251 / BOONE,A,1303 SE MARSHALL ST,BOONE,IA,50036,POINT (-93.8731 42.0351),01/01/2025
5983,CASEY'S GENERAL STORE #1997 / WAUKON,A,516 ROSSVILLE RD,WAUKON,IA,52172,POINT (-91.47438 43.26425),01/01/2025
6132,DUBUQUE WINE & SPIRITS,A,3305 ASBURY RD,DUBUQUE,IA,52002,POINT (-90.721 42.51243),01/01/2025
5749,CASEY'S GENERAL STORE #3025 / CARROLL,A,613 US HWY 30 W,CARROLL,IA,51401,POINT (-94.87446 42.06857),01/01/2025
2684,HY-VEE - FOREST CITY,A,315 HIGHWAY 69 N,FOREST CITY,IA,50436,POINT (-93.63235 43.26804),01/01/2025
4904,LARCHWOOD QUICK STOP,I,832 BROADWAY ST,LARCHWOOD,IA,51241,POINT (-96.43415 43.45271),01/01/2025
5721,WEST MAIN LIQUOR,A,306 W MAIN ST. SUITE C,CALMAR,IA,52132,POINT (-91.86762 43.183),01/01/2025
5865,HAWKEYE SMOKE SHOP,I,421 10TH AVE STE B,CORALVILLE,IA,52241,POINT (-91.57836 41.67431),01/01/2025
5910,ELDRIDGE MART,A,209 E. LE CLAIRE RD,ELDRIDGE,IA,52748,POINT (-90.58153 41.6547),01/01/2025
2532,HY-VEE FOOD STORE #2 (1138) / DES MOINES,A,2540 E EUCLID,DES MOINES,IA,50317,POINT (-93.56973 41.62835),01/01/2025
5496,DHAKALS LLC,A,3108 W CENTRAL PARK AVE,DAVENPORT,IA,52804,POINT (-90.62028 41.54542),01/01/2025
2679,HY-VEE FAST & FRESH/ALTOONA,A,3950 PRARIE FIRE NW,ALTOONA,IA,50009,POINT (-93.50942 41.65195),01/01/2025
5182,KWIK SHOP #595  /  W BROADWAY,I,1749 W BROADWAY,COUNCIL BLUFFS,IA,51501,POINT (-95.87027 41.2617),01/01/2025
5328,CORNERSTONE APOTHECARY / VAN HORNE,I,122 MAIN ST,VAN HORNE,IA,52346,POINT (-92.09114 42.00832),01/01/2025
2130,SYCAMORE CONVENIENCE,A,617 SYCAMORE,WATERLOO,IA,50703,POINT (-92.33538 42.49784),01/01/2025
6295,BOB & SCOTT'S / PRIMGHAR,A,110 1ST STREET NORTHEAST,PRIMGHAR,IA,51245,POINT (-95.6269 43.08725),01/01/2025
5602,CASEY'S GENERAL STORE #2585 / DYERSVILLE,A,1402 9TH ST SE,DYERSVILLE,IA,52040,POINT (-91.11427 42.47368),01/01/2025
5452,CASEY'S GENERAL STORE # 1591/ DECORAH,A,401 COLLEGE DR.,DECORAH,IA,52101,POINT (-91.79782 43.30895),01/01/2025
5429,PRONTO MARKET/ GARWIN,I,501 FRONT ST.,GARWIN,IA,50632,POINT (-92.67842 42.09337),01/01/2025
5841,SWEETWATER SPIRITS - LIVERMORE,A,405 4TH AVENUE,LIVERMORE,IA,50558,POINT (-94.18523 42.86846),01/01/2025
4626,KWIK SHOP #527 / COUNCIL BLUFFS,A,"3632, AVENUE G",COUNCIL BLUFFS,IA,51501,POINT (-95.90599 41.26817),01/01/2025
6020,I TOWNER STOP / INDIANOLA,A,403 W 2ND AVE,INDIANOLA,IA,50125,POINT (-93.56585 41.35838),01/01/2025
5777,CASEY'S GENERAL STORE #2610 / ATLANTIC,A,1408 E 7TH ST,ATLANTIC,IA,50022,POINT (-94.99286 41.40386),01/01/2025
5706,FORT MADISON LIQUOR & TOBACCO OUTLET PLUS,I,1735 AVE H,FORT MADISON,IA,52627,POINT (-91.32981 40.63022),01/01/2025
4969,LAKE LIQUORS WINE AND SPIRITS,A,910 N 8TH ST W,CLEAR LAKE,IA,50428,POINT (-93.39665 43.14276),01/01/2025
6232,KWIK STAR #1154 / SHELDON,A,1521 PARK STREET,SHELDON,IA,51201,POINT (-95.83905 43.1866),01/01/2025
4313,FAREWAY STORES #940 / ATLANTIC,A,301 POPLAR ST,ATLANTIC,IA,50022,POINT (-95.0144 41.40789),01/01/2025
4610,CASEY'S GENERAL STORE #2992 / FONDA,A,101 HWY 7,FONDA,IA,50540,POINT (-94.8465 42.58895),01/01/2025
2621,HY-VEE FOOD STORE #3 / SIOUX CITY,A,3301 GORDON DR,SIOUX CITY,IA,51105,POINT (-96.36328 42.48884),01/01/2025
5754,CASEY'S GENERAL STORE #2342 / BURLINGTON,A,3105 WEST AVE,BURLINGTON,IA,52601,POINT (-91.14054 40.8004),01/01/2025
8811,EXILE BREWING COMPANY (CANNED COCKTAIL),I,1514 WALNUT ST,DES MOINES,IA,50309,POINT (-93.63703 41.58322),01/01/2025
5547,CASEY'S GENERAL STORE #3024 / MEDIAPOLIS,A,208 WAPPELLO ST,MEDIAPOLIS,IA,52637,POINT (-91.17003 41.0068),01/01/2025
5259,GAMEDAY LIQUOR,I,924 LOCUST ST,GLENWOOD,IA,51534,POINT (-95.74625 41.03803),01/01/2025
5216,CASEY'S GENERAL STORE #2683  /  RUNN,A,"6301, SE 116TH ST",RUNNELLS,IA,50237,POINT (-93.35734 41.52194),01/01/2025
6149,OELWEIN LIQUOR,I,1011 S FREDERICK,OELWEIN,IA,50662,POINT (-91.91357 42.66324),01/01/2025
6341,HY-VEE FAST AND FRESH #3 / URBANDALE,A,12905 MEREDITH DRIVE,URBANDALE,IA,50323,POINT (-93.79648 41.64444),01/01/2025
2721,HY-VEE C-STORE #3 / DUBUQUE,A,300 S LOCUST,DUBUQUE,IA,52003,POINT (-90.66445 42.48868),01/01/2025
4366,KUM & GO #137 / TIFFIN,A,101 VILLAGE DR,TIFFIN,IA,52340,POINT (-91.6644 41.69728),01/01/2025
4228,FAREWAY STORES #462 / VINTON,A,501 A AVE,VINTON,IA,52349,POINT (-92.02559 42.16618),01/01/2025
5988,CASEY'S GENERAL STORE #1527 / GRINNELL,A,312 WEST STREET,GRINNELL,IA,50112,POINT (-92.72731 41.73527),01/01/2025
4536,CASEY'S GENERAL STORE #2420 / DUBUQUE,A,2699 ROCKDALE,DUBUQUE,IA,52003,POINT (-90.67832 42.45508),01/01/2025
2562,HY-VEE FOOD STORE (1192) / FORT DODGE,A,115 SOUTH 29TH ST,FORT DODGE,IA,50501,POINT (-94.1565 42.50482),01/01/2025
5379,YESWAY STORE # 1036/ KANAWHA,A,102 NORTH MAIN STREET,KANAWHA,IA,50447,POINT (-93.79318 42.93446),01/01/2025
010235,MAPLETON FOOD LAND / MAPLETON,A,405 HEISLER STREET,MAPLETON,IA,51034,POINT (-95.79216 42.16712),01/01/2025
3056,SUPER FOODS / CLARION,I,325 CENTRAL AVE W,CLARION,IA,50525,POINT (-93.73581 42.73162),01/01/2025
010115,"FAREWAY STORES, INC. #236 / BONDURANT",A,114 BRICK STREET SOUTHEAST,BONDURANT,IA,50035,POINT (-93.46195 41.68977),01/01/2025
4912,CASEY'S GENERAL STORE #2531 / ELDRIDGE,A,"840, E LE CLAIRE RD",ELDRIDGE,IA,52748,POINT (-90.57255 41.6547),01/01/2025
2663,HY-VEE FOOD STORE / URBANDALE,A,8701 DOUGLAS,URBANDALE,IA,50322,POINT (-93.73889 41.63036),01/01/2025
3882,KWIK SHOP #579 / DAVENPORT,I,2805 TELEGRAPH RD,DAVENPORT,IA,52802,POINT (-90.6217 41.51901),01/01/2025
5475,GREAT WALL,I,2125 COLLEGE ST #D,CEDAR FALLS,IA,50613,POINT (-92.45579 42.518),01/01/2025
4761,WALGREENS #03590 / WATERLOO,A,3910 UNIVERSITY AVE,WATERLOO,IA,50701,POINT (-92.4031 42.50545),01/01/2025
5956,BP FUEL / DUBUQUE,A,1450 LORAS BLVD,DUBUQUE,IA,52001,POINT (-90.68726 42.50073),01/01/2025
6182,BP TO GO - 250 / CEDAR RAPIDS,I,250 16TH AVENUE,CEDAR RAPIDS,IA,52404,POINT (-91.66758 41.96166),01/01/2025
010432,SMOKIN HOT / CENTERVILLE,A,1014 NORTH 18TH STREET,CENTERVILLE,IA,52544,POINT (-92.86802 40.74318),01/01/2025
4489,CASEY'S GENERAL STORE #2763 / CEDAR RAPIDS,A,641 EDGEWOOD RD NW,CEDAR RAPIDS,IA,52405,POINT (-91.71596 41.97984),01/01/2025
2689,HY-VEE C-STORE - DOUGLAS,A,8607 DOUGLAS AVE,URBANDALE,IA,50322,POINT (-93.73731 41.62984),01/01/2025
5412,CASEY'S GENERAL STORE # 1029/ TAMA,A,1207 STATE STREET,TAMA,IA,52339,POINT (-92.5768 41.97078),01/01/2025
4696,QUIK TRIP #517 / WEST DES MOINES,A,1451 22ND ST,WEST DES MOINES,IA,50266,POINT (-93.73574 41.59507),01/01/2025
4271,FAREWAY STORES #827 / CENTERVILLE,A,305 S 18TH ST,CENTERVILLE,IA,52544,POINT (-92.86792 40.73085),01/01/2025
6127,CORNER MART / MARION,A,998 8TH AVE,MARION,IA,52302,POINT (-91.59959 42.0342),01/01/2025
5794,CASEY'S GENERAL STORE #1922 / WALCOTT,A,780 N MAIN ST,WALCOTT,IA,52773,POINT (-90.77458 41.59207),01/01/2025
5186,CASEY'S GENERAL STORE #3452 / WEST U,A,102 E  BRADFORD ST,WEST UNION,IA,52175,POINT (-91.80632 42.96421),01/01/2025
4464,PERFECT VALUE LIQUOR MART,A,5B  LINCOLN AVE,ELDRIDGE,IA,52748,POINT (-90.54787 41.69521),01/01/2025
4252,FAREWAY STORES #840 / MONTICELLO,A,433 NORTH FARLEY STREET,MONTICELLO,IA,52310,POINT (-91.19145 42.24187),01/01/2025
2854,CVS / PHARMACY #10480 / URBANDALE,A,14201 HICKMAN RD,URBANDALE,IA,50323,POINT (-93.81523 41.61583),01/01/2025
2514,HY-VEE DRUGSTORE / MARION,I,2790 7TH AVENUE,MARION,IA,52302,POINT (-91.58235 42.03341),01/01/2025
4530,CASEY'S GENERAL STORE #2566 / ELY,A,1495 STATE ST,ELY,IA,52227,POINT (-91.58709 41.87257),01/01/2025
5024,HAWKEYE CONVENIENCE STORES / WILEY,I,2330 WILEY BLVD SW,CEDAR RAPIDS,IA,52404,POINT (-91.72583 41.95613),01/01/2025
4673,SONNY'S SUPER MARKET / WEST POINT,A,327 5TH ST,WEST POINT,IA,52656,POINT (-91.45245 40.71706),01/01/2025
6199,BLIND PIG COCKTAIL BODEGA WEST DES MOINES,A,222 1 HALF 5TH STREET VALLEY JUNCTION,WEST DES MOINES,IA,50265,POINT (-93.70913 41.57224),01/01/2025
6216,HY-VEE C-STORE #3 / CEDAR RAPIDS,A,2300 BOWLING GREEN STREET SOUTHWEST,CEDAR RAPIDS,IA,52404,POINT (-91.65757 41.9555),01/01/2025
4732,WALGREENS #07967 / CLIVE,A,15601 HICKMAN RD,CLIVE,IA,50325,POINT (-93.83407 41.61548),01/01/2025
9049,TYCOGA VINEYARD & WINERY (ET),I,2585 195TH ST,DEWITT,IA,52742,POINT (-90.58872 41.89218),01/01/2025
4975,WALGREENS #15647 / SIOUX CITY,A,1900 HAMILTON BLVD,SIOUX CITY,IA,51104,POINT (-96.4167 42.51124),01/01/2025
3622,WAL-MART 1415 / SPIRIT LAKE,A,2600 HWY 71,SPIRIT LAKE,IA,51360,POINT (-95.06719 43.43053),01/01/2025
5975,CASEY'S GENERAL STORE #1676 / CARLISLE,A,1001 HWY 5,CARLISLE,IA,50047,POINT (-93.49695 41.49863),01/01/2025
5100,SAM'S FOOD,I,648 N  MARQUETTE ST,DAVENPORT,IA,52802,POINT (-90.59106 41.52624),01/01/2025
5113,"RAY'S SUPERMARKET, INC.",A,1975 FRANKLIN ST,WATERLOO,IA,50703,POINT (-92.31521 42.49538),01/01/2025
4983,RIVER MART,A,14562 WASHINGTON ROAD,WEST BURLINGTON,IA,52655,POINT (-91.20927 40.83944),01/01/2025
4853,KUM & GO #62 / JOHNSTON,A,6130 NW 86TH ST,JOHNSTON,IA,50131,POINT (-93.73698 41.67204),01/01/2025
